"","uniqueID","gender","firstCount","lastCount","midCount","allCount","firstCount15","lastCount15","midCount15","allCount15"
"1336","Adnan Nadir","male",0,0,1,1,0,0,1,1
"1354","Adnan H Siddiqui","male",0,0,2,2,0,0,2,2
"1356","Adnan Afzal","male",0,0,1,1,0,0,0,0
"1373","Adnan Khalid","male",0,0,1,1,0,0,0,0
"1383","Adolf W Karchmer","male",0,1,4,5,0,0,0,0
"1388","Adolfo Correa","male",0,1,4,5,0,0,3,3
"1389","Adolfo de la Fuente","male",0,0,1,1,0,0,0,0
"1393","Adolfo M Valadez","male",0,0,2,2,0,0,0,0
"1394","Adolfo Garcia-Oca?±a","male",0,0,1,1,0,0,1,1
"1396","Adolfo Villa","male",0,0,1,1,0,0,1,1
"1398","Adolph M Hutter","male",4,3,13,20,0,0,2,2
"1418","Adolphe J Shayne","unknown",0,0,2,2,0,0,0,0
"1420","Adolphus K T Chau","unknown",0,1,1,2,0,0,0,0
"1426","Adria Giacca","female",0,0,1,1,0,0,0,0
"1427","Adriaan A Voors","male",7,10,54,71,2,7,27,36
"1439","Adriaan A Lammertsma","male",0,0,21,21,0,0,2,2
"1446","Adriaan Honig","male",0,1,1,2,0,0,0,0
"1447","Adriaan Coenen","male",0,0,1,1,0,0,1,1
"1456","Adriaan Potgieter","male",0,1,0,1,0,0,0,0
"1459","Adriaan Moelker","male",0,0,5,5,0,0,4,4
"1468","Adriaan G Holleboom","male",0,0,4,4,0,0,3,3
"1496","Adriaan M Kamper","male",0,0,2,2,0,0,0,0
"1534","Adrian F Hernandez","male",5,9,40,54,2,8,27,37
"1535","Adrian J Marchbank","male",0,1,0,1,0,0,0,0
"1536","Adrian H Chester","male",1,2,8,11,0,0,1,1
"1537","Adrian Constantin Borges","male",0,0,2,2,0,0,0,0
"1538","Adrian Gardner","male",0,0,1,1,0,0,1,1
"1541","Adrian K Almquist","male",1,3,3,7,0,0,0,0
"1544","Adrian P Banning","male",1,12,21,34,0,5,10,15
"1547","Adrian J B Brady","male",1,0,2,3,0,0,0,0
"1548","Adrian S H Cheng","male",1,1,4,6,0,0,0,0
"1550","Adrian C Iancu","male",0,0,2,2,0,0,2,2
"1554","Adrian Pietersen","male",0,0,2,2,0,0,2,2
"1556","Adrian Radu","male",0,0,1,1,0,0,1,1
"1559","Adrian C Borges","male",2,1,9,12,0,0,1,1
"1562","Adrian Davies","male",0,0,1,1,0,0,0,0
"1564","Adrian Esterman","male",0,0,1,1,0,0,1,1
"1568","Adrian M Moran","male",2,0,6,8,0,0,0,0
"1569","Adrian W Messerli","male",0,0,2,2,0,0,0,0
"1570","Adrian J Hobbs","male",1,2,2,5,0,2,0,2
"1571","Adrian F Low","male",0,0,5,5,0,0,1,1
"1572","Adrian K??ng","male",0,0,1,1,0,0,0,0
"1578","Adrian Baranchuk","male",0,2,1,3,0,2,0,2
"1581","Adrian Soil","male",0,0,2,2,0,0,0,0
"1584","Adrian Molnar","male",0,1,0,1,0,1,0,1
"1587","Adrian Zalewski","male",0,0,2,2,0,0,2,2
"1595","Adrian D Elliott","male",0,0,2,2,0,0,2,2
"1602","Adrian J Cameron","male",3,0,3,6,0,0,0,0
"1607","Adrian Quan","male",0,0,2,2,0,0,1,1
"1608","Adrian Forster","male",0,0,3,3,0,0,0,0
"1614","Adrian Attinger-Toller","male",1,1,0,2,1,1,0,2
"1627","Adrian Dunne","male",0,0,1,1,0,0,0,0
"1628","Adrian Ionescu","male",0,1,1,2,0,1,0,1
"1635","Adrian Coles","male",0,0,3,3,0,0,3,3
"1643","Adrian Dobs","male",0,0,1,1,0,0,1,1
"1654","Adrian T Warfield","male",0,0,1,1,0,0,1,1
"1658","Adrian Ma","male",0,0,1,1,0,0,1,1
"1659","Adrian J Brady","male",0,0,1,1,0,0,1,1
"1668","Adrian Loerbroks","male",0,0,1,1,0,0,1,1
"1670","Adrian Kantrowitz","male",0,1,0,1,0,0,0,0
"1677","Adrian B Devine","male",0,0,2,2,0,0,0,0
"1694","Adrian Iaina","male",0,0,1,1,0,0,0,0
"1700","Adrian Ebner","male",0,0,1,1,0,0,1,1
"1702","Adrian V Hernandez","male",0,0,1,1,0,0,0,0
"1711","Adrian C Crucean","male",0,0,1,1,0,0,0,0
"1713","Adrian Laube","male",0,0,1,1,0,0,0,0
"1717","Adrian Ursulescu","male",0,0,2,2,0,0,0,0
"1731","Adrian Heidenreich","male",0,0,1,1,0,0,1,1
"1738","Adriana C Gittenberger-de Groot","female",1,8,5,14,0,0,1,1
"1742","Adriana C Gittenberger-De Groot","female",0,0,1,1,0,0,0,0
"1743","Adriana J van Ballegooijen","female",1,0,0,1,1,0,0,1
"1744","Adriana Olariu","female",0,0,1,1,0,0,0,0
"1745","Adriana Carolei","female",0,0,2,2,0,0,0,0
"1746","Adriana Zeevi","female",0,1,0,1,0,1,0,1
"1747","Adriana Huertas-Vazquez","female",0,0,1,1,0,0,1,1
"1749","Adriana Harbuzariu","female",0,0,3,3,0,0,1,1
"1751","Adriana Saltijeral Cerezo","female",0,0,1,1,0,0,1,1
"1752","Adriana Barana","female",0,0,1,1,0,0,0,0
"1754","Adriana Qui?±ones","female",0,0,1,1,0,0,1,1
"1755","Adriana Coppola","female",0,0,1,1,0,0,0,0
"1757","Adriana Olivares","female",0,0,1,1,0,0,0,0
"1758","Adriana Alberti","female",0,0,1,1,0,0,0,0
"1759","Adriana Saltijeral","female",0,0,1,1,0,0,1,1
"1760","Adriana Zuccollo","female",1,0,0,1,0,0,0,0
"1761","Adriana Garzaniti","female",0,2,0,2,0,0,0,0
"1770","Adriana Vison? ","female",0,0,1,1,0,0,1,1
"1772","Adriana Maggi","female",1,0,0,1,0,0,0,0
"1774","Adriane M Lewin","female",0,0,1,1,0,0,1,1
"1775","Adriano Piattelli","male",0,0,1,1,0,0,0,0
"1776","Adriano Cipriani","male",0,0,1,1,0,0,0,0
"1777","Adriano Decarli","male",0,0,1,1,0,0,0,0
"1778","Adriano Murrone","male",0,0,2,2,0,0,0,0
"1779","Adriano Caixeta","male",1,0,9,10,0,0,7,7
"1780","Adriano Atterman","male",0,0,1,1,0,0,1,1
"1781","Adriano Fontana","male",0,0,1,1,0,0,0,0
"1783","Adriano Carotti","male",0,0,1,1,0,0,0,0
"1789","Adriano Alatri","male",0,0,1,1,0,0,1,1
"1794","Adrianus P Wijnmaalen","male",2,0,1,3,0,0,1,1
"1795","Adrianus J van Boven","male",1,1,7,9,0,1,1,2
"1806","Adrie Seldenrijk","female",0,0,1,1,0,0,0,0
"1807","Adrien Bougle","male",0,0,1,1,0,0,1,1
"1808","Adrienn Tornyos","female",0,0,1,1,0,0,1,1
"1809","Adrienn B?­r??","female",0,0,1,1,0,0,0,0
"1810","Adrienne H Kovacs","female",0,2,4,6,0,0,3,3
"1811","Adrienne Mocz","female",0,0,1,1,0,0,0,0
"1812","Adrienne C Kirby","female",0,0,5,5,0,0,3,3
"1813","Adrienne M Heerey","female",0,0,1,1,0,0,0,0
"1816","Adrienne L King","female",0,1,1,2,0,0,1,1
"1817","Adrienne H Brouwers","female",0,0,1,1,0,0,0,0
"1818","Adrienne Tinana","female",0,0,1,1,0,0,0,0
"1828","Ady Butnaru","female",0,0,1,1,0,0,0,0
"1829","Ae Jung Jo","male",0,0,1,1,0,0,1,1
"1831","Aeiko H Zwinderman","unknown",0,0,4,4,0,0,0,0
"1835","Aeilko H Zwinderman","unknown",0,2,47,49,0,1,10,11
"1884","Aekarach Ariyachaipanich","unknown",0,0,1,1,0,0,1,1
"1885","Aernout M Beek","male",1,0,12,13,0,0,3,3
"1888","Aernout Luttun","male",1,1,1,3,0,1,0,1
"1898","Aernout Borstlap","male",0,0,1,1,0,0,0,0
"1900","Aernout Somsen","male",0,0,1,1,0,0,1,1
"1903","Affan Irfan","male",0,0,1,1,0,0,1,1
"1904","Afksendiyos Kalangos","unknown",0,1,5,6,0,0,2,2
"1910","Afksendyios Kalangos","unknown",0,0,1,1,0,0,0,0
"1911","Afonso Akio Shiozaki","male",1,0,1,2,0,0,0,0
"1913","Afonso Freitas-Ferraz","male",0,0,1,1,0,0,1,1
"1914","Afonso A Shiozaki","male",0,0,1,1,0,0,0,0
"1915","Afsaneh Khanedani","female",0,0,1,1,0,0,0,0
"1916","Afshan Hameed","female",0,0,1,1,0,0,0,0
"1917","Afshan K Hussain","female",0,0,1,1,0,0,1,1
"1918","Afshin Farzaneh-Far","male",0,8,1,9,0,8,0,8
"1919","Afshin Ehsan","male",1,0,2,3,0,0,0,0
"1925","Afshin Salsali","male",0,0,1,1,0,0,1,1
"1931","Aftab A Ansari","male",3,2,1,6,0,0,0,0
"1936","Aftab Ahmed","male",0,0,1,1,0,0,0,0
"1938","Afzal Hussein Yusufali","male",0,0,2,2,0,0,1,1
"1939","Afzal Sohaib","male",1,0,0,1,1,0,0,1
"1941","Agabiti E Rosei","unknown",0,0,1,1,0,0,0,0
"1942","Agata Gruszka","female",0,0,1,1,0,0,0,0
"1943","Agata Grasso","female",0,0,1,1,0,0,0,0
"1944","Agata Bilewska","female",0,0,2,2,0,0,2,2
"1945","Agata Ptaszynska","female",0,0,1,1,0,0,0,0
"1947","Agatha Zawadzka","female",0,0,1,1,0,0,0,0
"1948","Agathe Konietzko","female",0,0,1,1,0,0,0,0
"1949","Agathi Vrettou","female",0,0,1,1,0,0,0,0
"1950","Ageliki Karatza","female",0,0,1,1,0,0,0,0
"1951","Aggie H M M Balk","female",1,1,9,11,0,0,0,0
"1957","Aggie H H M Balk","female",0,0,1,1,0,0,0,0
"1963","Agha W Haider","male",4,0,2,6,0,0,0,0
"1992","Agnes Mayr","female",0,0,6,6,0,0,4,4
"1993","Agnes Huber","female",0,0,1,1,0,0,0,0
"1994","Agnes Pump","female",1,0,3,4,1,0,3,4
"1995","Agnes Y Y Lee","female",1,1,2,4,0,0,2,2
"1996","Agnes G?¶rlach","female",0,1,1,2,0,0,1,1
"1997","Agnes Szekula","female",0,0,1,1,0,0,1,1
"2000","Agnes Ramuzat","female",0,0,1,1,0,0,1,1
"2001","Agnes Pasquet","female",0,1,4,5,0,0,3,3
"2003","Agnes Kenessey","female",0,0,1,1,0,0,0,0
"2005","Agnes B Fogo","female",0,0,2,2,0,0,1,1
"2011","Agnes Oblak","female",0,0,1,1,0,0,0,0
"2013","Agnes Lefort","female",0,0,1,1,0,0,0,0
"2018","Agnes Fink","female",0,0,1,1,0,0,0,0
"2022","Agnes Verkerk","female",0,0,1,1,0,0,0,0
"2023","Agnese Travaglini","female",0,0,1,1,0,0,0,0
"2024","Agnese Milandri","female",0,0,2,2,0,0,2,2
"2026","Agneta Siegbahn","female",0,2,28,30,0,1,17,18
"2035","Agneta Akesson","female",1,0,0,1,1,0,0,1
"2057","Agnieska Ciarka","female",0,0,1,1,0,0,1,1
"2058","Agnieszka Kuch-Wocial","female",0,0,1,1,0,0,0,0
"2059","Agnieszka Kaczmarek","female",0,0,2,2,0,0,0,0
"2060","Agnieszka Zienciuk-Krajka","female",0,0,1,1,0,0,1,1
"2061","Agnieszka Witkowska","female",0,0,1,1,0,0,0,0
"2062","Agnieszka Kaminska","female",0,0,1,1,0,0,0,0
"2063","Agnieszka Ciarka","female",2,0,2,4,0,0,1,1
"2065","Agnieszka T?¶pper","female",0,0,1,1,0,0,1,1
"2067","Agnieszka Blusztajn","female",0,0,2,2,0,0,2,2
"2069","Agnieszka Grzeslo","female",0,0,1,1,0,0,0,0
"2072","Agnieszka Olszanecka","female",0,0,1,1,0,0,0,0
"2073","Agostino Virdis","male",5,1,7,13,5,0,2,7
"2075","Agostino Consoli","male",0,1,1,2,0,0,0,0
"2088","Agu Obiekezie","male",0,1,0,1,0,1,0,1
"2096","Agustin Urrutia","male",0,0,1,1,0,0,1,1
"2097","Agustin Castellanos","male",1,2,1,4,0,0,0,0
"2100","Agustin Albarran Gonzalez-Trevilla","male",0,1,0,1,0,1,0,1
"2102","Agustin Perez-Gomez","male",0,1,0,1,0,0,0,0
"2103","Ah-Young Kim","male",0,0,1,1,0,0,0,0
"2104","Ahamed H Idris","male",2,0,7,9,1,0,2,3
"2113","Aharon Glick","male",0,0,1,1,0,0,0,0
"2114","Aharon Ocherashvilli","male",0,0,2,2,0,0,0,0
"2116","Aharon Blank","male",0,0,1,1,0,0,0,0
"2117","Aharon Medina","male",0,1,1,2,0,0,0,0
"2119","Ahi Sema Issever","male",1,0,0,1,0,0,0,0
"2120","Ahmad Sajadieh","male",2,3,1,6,0,2,1,3
"2121","Ahmad Masri","male",1,0,1,2,1,0,1,2
"2122","Ahmad A Elesber","male",4,0,1,5,0,0,0,0
"2123","Ahmad Abdul-Karim","male",0,0,5,5,0,0,0,0
"2124","Ahmad Edris","male",1,0,0,1,1,0,0,1
"2127","Ahmad Y Sheikh","male",0,0,6,6,0,0,0,0
"2129","Ahmad Amedeo Qasem","male",0,0,3,3,0,0,1,1
"2130","Ahmad S Amin","male",1,0,1,2,1,0,1,2
"2134","Ahmad Aljada","male",0,0,3,3,0,0,0,0
"2136","Ahmad I Alomari","male",0,1,0,1,0,1,0,1
"2137","Ahmad Hersi","male",0,0,2,2,0,0,2,2
"2143","Ahmad Sami Chaouki","male",0,0,2,2,0,0,2,2
"2148","Ahmad Zankar","male",0,0,1,1,0,0,1,1
"2149","Ahmad Karim","male",0,0,1,1,0,0,0,0
"2151","Ahmad Munir","male",1,0,1,2,1,0,0,1
"2153","Ahmad Khraisat","male",0,0,1,1,0,0,1,1
"2163","Ahmadreza Karimianpour","male",0,0,1,1,0,0,1,1
"2164","Ahmar Ayub","male",0,0,1,1,0,0,0,0
"2165","Ahmed Saleh","male",0,0,1,1,0,0,1,1
"2166","Ahmed El-Eshmawi","male",0,0,1,1,0,0,1,1
"2167","Ahmed A Alsaileek","male",1,0,0,1,0,0,0,0
"2168","Ahmed Merghani","male",2,0,4,6,2,0,4,6
"2169","Ahmed A Tawakol","male",6,4,6,16,1,3,3,7
"2170","Ahmed Fathala","male",1,1,0,2,1,1,0,2
"2171","Ahmed Vachiat","male",1,0,1,2,1,0,1,2
"2172","Ahmed Suliman","male",0,0,1,1,0,0,1,1
"2173","Ahmed Abdel Latif","male",0,0,1,1,0,0,0,0
"2174","Ahmed Bashir","male",2,0,0,2,2,0,0,2
"2175","Ahmed Afifi","male",1,0,1,2,1,0,1,2
"2176","Ahmed-Amir Bouchachi","male",1,0,1,2,1,0,0,1
"2178","Ahmed Al-Saileek","male",0,0,1,1,0,0,0,0
"2180","Ahmed A Khattab","male",1,0,6,7,0,0,6,6
"2181","Ahmed Klink","male",1,0,0,1,1,0,0,1
"2182","Ahmed A Hasan","male",1,0,1,2,0,0,1,1
"2183","Ahmed El Gamel","male",0,0,1,1,0,0,0,0
"2187","Ahmed M Abdel-Razek","male",0,0,1,1,0,0,1,1
"2191","Ahmed M Al-Jumaily","male",0,0,1,1,0,0,1,1
"2193","Ahmed M Mahmoud","male",1,0,1,2,1,0,1,2
"2194","Ahmed A Abdel-Latif","male",0,0,5,5,0,0,2,2
"2195","Ahmed Haggag","male",0,0,1,1,0,0,1,1
"2197","Ahmed M Mansour","male",0,0,1,1,0,0,1,1
"2198","Ahmed Ben Driss","male",1,1,0,2,0,0,0,0
"2203","Ahmed Mahrous","male",0,0,2,2,0,0,2,2
"2204","Ahmed M Bayoumi","male",0,0,1,1,0,0,0,0
"2205","Ahmed Abdul-Karim","male",0,0,1,1,0,0,0,0
"2207","Ahmed El-Sohemy","male",0,0,1,1,0,0,1,1
"2208","Ahmed M Samman","male",0,0,1,1,0,0,1,1
"2210","Ahmed Abdelaal","male",0,0,1,1,0,0,0,0
"2211","Ahmed Farag","male",1,0,0,1,1,0,0,1
"2212","Ahmed Al Fagih","male",0,0,1,1,0,0,1,1
"2213","Ahmed Almomani","male",0,0,1,1,0,0,1,1
"2214","Ahmed T Beggah","male",0,0,1,1,0,0,0,0
"2215","Ahmed El-Gamel","male",0,0,2,2,0,0,0,0
"2216","Ahmed Ouda","male",1,0,1,2,1,0,1,2
"2217","Ahmed Aziz","male",1,0,0,1,1,0,0,1
"2218","Ahmed Abdelaah","male",0,0,1,1,0,0,0,0
"2221","Ahmed Ibrahim","male",0,0,1,1,0,0,0,0
"2223","Ahmed Salah","male",0,0,1,1,0,0,0,0
"2227","Ahmed Hafez","male",0,0,1,1,0,0,1,1
"2228","Ahmed Zeeshan","male",0,0,1,1,0,0,0,0
"2233","Ahmed Al-Motarreb","male",0,0,1,1,0,0,1,1
"2238","Ahmed Zaid","male",0,0,1,1,0,0,1,1
"2248","Ahmed Qasem","male",0,0,1,1,0,0,0,0
"2251","Ahmed A Harouni","male",0,0,1,1,0,0,1,1
"2252","Ahmer Khalid","male",0,0,1,1,0,0,0,0
"2253","Ahmet Ruchan Akar","male",0,0,1,1,0,0,1,1
"2254","Ahmet U Coskun","male",0,0,4,4,0,0,1,1
"2255","Ahmet Baltalarli","male",0,0,1,1,0,0,0,0
"2256","Ahmet Kilic","male",0,1,3,4,0,1,3,4
"2257","Ahmet Fuat","male",0,1,1,2,0,0,0,0
"2258","Ahmet ?‡agri Aykan","male",0,0,1,1,0,0,1,1
"2259","Ahmet Ucar","male",0,0,1,1,0,0,1,1
"2266","Ahmet Umit Coskun","male",0,0,2,2,0,0,0,0
"2269","Ahn Bui","female",0,0,1,1,0,0,0,0
"2270","Ahno Liem","unknown",0,0,1,1,0,0,1,1
"2271","Ahsan Husain","male",0,0,3,3,0,0,0,0
"2274","Ahuva Golick","female",0,0,1,1,0,0,0,0
"2275","Ahuva Engel","female",0,1,1,2,0,0,0,0
"2277","Ahyoung Lee","female",0,0,4,4,0,0,4,4
"2281","Ai-Ping Zou","female",0,1,0,1,0,0,0,0
"2282","Ai Fujimoto","female",0,0,2,2,0,0,0,0
"2283","Ai Komada","female",0,0,1,1,0,0,0,0
"2284","Ai-Bing Wang","female",0,0,1,1,0,0,0,0
"2286","Ai Nagae","female",1,0,0,1,0,0,0,0
"2287","Ai-Yu Miao","female",0,0,1,1,0,0,0,0
"2288","Ai Kagase","female",0,0,1,1,0,0,1,1
"2289","Ai Ikeda","female",0,0,1,1,0,0,0,0
"2290","Ai-Jun Liu","female",0,0,1,1,0,0,1,1
"2291","Aiala Barr","unknown",0,0,1,1,0,0,0,0
"2292","Aicha Soumar?©","female",0,0,1,1,0,0,1,1
"2293","Aida Ribera","female",0,0,4,4,0,0,2,2
"2294","Aida M Bertoli-Avella","female",1,1,2,4,1,0,2,3
"2298","Aida Habib","female",0,0,1,1,0,0,0,0
"2299","Aida Salameh","female",1,0,1,2,1,0,0,1
"2302","Aida Andreassi","female",0,0,1,1,0,0,1,1
"2305","Aidan P Bolger","male",3,0,4,7,0,0,0,0
"2308","Aidan W Flynn","male",0,0,2,2,0,0,2,2
"2310","Aidan Bradford","male",0,0,1,1,0,0,0,0
"2313","Aidan Burrell","male",0,0,1,1,0,0,1,1
"2316","Aiden Abidov","male",3,0,5,8,0,0,2,2
"2319","Aiden J O'Loughlin","male",0,0,1,1,0,0,1,1
"2320","Aiden Haghikia","male",0,0,1,1,0,0,0,0
"2326","Aidin Rawshani","female",1,0,0,1,1,0,0,1
"2327","Aierken Abudureheman","unknown",0,0,1,1,0,0,0,0
"2328","Aigul Baltabaeva","female",0,0,4,4,0,0,1,1
"2332","Aihua Pu","unknown",0,0,1,1,0,0,0,0
"2333","Aihua Hu","unknown",0,0,1,1,0,0,0,0
"2334","Aihua Bian","unknown",0,0,1,1,0,0,1,1
"2335","Aiilyan K Houng","unknown",0,1,5,6,0,0,1,1
"2341","Aiji Ohtsuka","unknown",0,0,1,1,0,0,0,0
"2342","Aiji Sakamoto","unknown",0,0,1,1,0,0,0,0
"2343","Aijing Z Starr","unknown",2,9,1,12,0,0,0,0
"2355","Aijun Sun","unknown",0,0,1,1,0,0,1,1
"2356","Aikaterini Chamaidi","unknown",0,0,1,1,0,0,0,0
"2357","Aikaterini Gatsiou","unknown",0,0,1,1,0,0,1,1
"2358","Aikaterini Kontrogianni-Konstantopoulos","unknown",0,0,1,1,0,0,0,0
"2359","Aikaterini Marathias","unknown",0,0,1,1,0,0,0,0
"2360","Aikaterini Visouli","unknown",0,0,1,1,0,0,0,0
"2361","Aiko Ogawa","female",1,0,2,3,0,0,0,0
"2362","Aiko Ito","female",0,0,1,1,0,0,1,1
"2363","Aiko Sugiyasu","female",0,0,2,2,0,0,0,0
"2367","Aiko Inoue","female",0,0,1,1,0,0,0,0
"2368","Aila M Rissanen","female",0,0,2,2,0,0,0,0
"2370","Aila Leino","female",0,0,1,1,0,0,0,0
"2372","Ailbhe O'Neill","female",1,0,0,1,0,0,0,0
"2373","Aileen M Healy","female",1,0,0,1,0,0,0,0
"2374","Ailin Barseghian","female",1,0,0,1,1,0,0,1
"2375","Ailsa A Welch","female",0,0,3,3,0,0,0,0
"2378","Ailu Cai","female",0,0,1,1,0,0,1,1
"2380","Aiman El-Saed","female",0,0,1,1,0,0,0,0
"2381","Aiman Hamdan","female",0,0,1,1,0,0,1,1
"2382","Aimee J Foreman","female",0,0,2,2,0,0,1,1
"2383","Aimee K Armstrong","female",0,0,2,2,0,0,2,2
"2385","Aimee K Doran","female",0,0,2,2,0,0,0,0
"2386","Aimee Lousberg","female",0,0,1,1,0,0,0,0
"2388","Aimee M Juan","female",0,0,1,1,0,0,1,1
"2390","Aimilia E Varela","female",0,0,2,2,0,0,2,2
"2392","Aimin Xu","male",1,3,2,6,0,3,1,4
"2398","Aimo Ruokonen","unknown",0,0,1,1,0,0,0,0
"2399","Aina Hognestad","female",1,0,2,3,0,0,0,0
"2401","Aina Ru?­z","female",0,0,1,1,0,0,1,1
"2403","Aina He","female",0,0,1,1,0,0,0,0
"2404","Ainat Beniaminovitz","unknown",1,0,0,1,0,0,0,0
"2405","Aine Abautret-Daly","female",0,0,1,1,0,0,1,1
"2406","Aino Lep?¤ntalo","female",1,0,0,1,0,0,0,0
"2407","Ainslie Senz","female",0,0,1,1,0,0,1,1
"2408","Aiqin Cao","unknown",0,0,2,2,0,0,2,2
"2410","Aiqun Ma","unknown",0,0,1,1,0,0,1,1
"2411","Airong Li","unknown",0,0,1,1,0,0,0,0
"2412","Aisah A Aubdool","female",1,0,0,1,1,0,0,1
"2413","Aischa Nitardy","unknown",0,0,1,1,0,0,0,0
"2414","Aisha Anjum","female",0,0,1,1,0,0,1,1
"2415","Aisha Khan","female",0,0,1,1,0,0,1,1
"2416","Aisha Fratton","female",0,0,1,1,0,0,0,0
"2417","Aisheng Dong","unknown",1,0,0,1,1,0,0,1
"2418","Aishwarya Srinivasan","female",0,0,1,1,0,0,0,0
"2419","Aissata Tolo","female",0,0,1,1,0,0,1,1
"2420","Aitor Aguirre","male",0,0,1,1,0,0,1,1
"2421","Aitor Uribarri","male",2,0,0,2,2,0,0,2
"2423","Aiyang Jiang","unknown",0,0,1,1,0,0,1,1
"2424","Ajai Shreevatsa","male",0,0,1,1,0,0,0,0
"2425","Ajar Kochar","male",0,0,1,1,0,0,1,1
"2426","Ajay J Iyengar","male",0,0,4,4,0,0,3,3
"2427","Ajay J Kirtane","male",8,1,42,51,3,1,29,33
"2428","Ajay K Kakkar","male",0,1,2,3,0,1,1,2
"2433","Ajay M Shah","male",0,10,16,26,0,3,6,9
"2438","Ajay Yadlapati","male",1,1,0,2,1,1,0,2
"2442","Ajay Yerramasu","male",0,0,1,1,0,0,0,0
"2443","Ajay K Gupta","male",0,0,5,5,0,0,2,2
"2445","Ajay Vallakati","male",1,0,1,2,1,0,1,2
"2454","Ajay M Naik","male",0,0,2,2,0,0,0,0
"2455","Ajay K Jain","male",5,1,4,10,1,0,1,2
"2460","Ajay Sinhal","male",0,0,2,2,0,0,1,1
"2468","Ajay Joshi","male",0,0,1,1,0,0,0,0
"2470","Ajay Bahl","male",0,0,4,4,0,0,0,0
"2474","Ajay Vaidya","male",0,0,1,1,0,0,1,1
"2475","Ajay Kumar","male",0,0,1,1,0,0,0,0
"2491","Ajay Desai","male",0,0,1,1,0,0,1,1
"2497","Ajay K Singh","male",0,0,1,1,0,0,1,1
"2506","Ajay K Bhatia","male",1,0,1,2,1,0,0,1
"2524","Ajay Kadakkal","male",0,0,1,1,0,0,1,1
"2528","Ajay Manhapra","male",1,0,0,1,0,0,0,0
"2536","Ajay Agarwal","male",1,0,0,1,1,0,0,1
"2539","Ajay Labroo","male",0,0,1,1,0,0,0,0
"2541","Ajay Sharma","male",0,1,0,1,0,1,0,1
"2544","Ajay Chaudhuri","male",1,0,2,3,0,0,0,0
"2554","Ajazuddin Z Shaikh","unknown",0,0,1,1,0,0,0,0
"2555","Ajeya Mundhekar","unknown",0,0,1,1,0,0,1,1
"2556","Aji Huang","male",0,0,1,1,0,0,1,1
"2557","Ajit P Yoganathan","male",4,11,30,45,0,3,1,4
"2560","Ajit B Raisinghani","male",0,0,3,3,0,0,0,0
"2563","Ajit Itty","male",0,0,1,1,0,0,0,0
"2566","Ajit H Janardhan","male",2,0,0,2,2,0,0,2
"2586","Ajit Thachil","male",1,0,0,1,1,0,0,1
"2609","Ajita Kanthan","female",0,0,2,2,0,0,2,2
"2611","Ajith P Nair","male",0,0,2,2,0,0,2,2
"2613","Ajmal Ahmad","male",0,0,1,1,0,0,1,1
"2614","Ajmal Gardiwal","male",0,0,1,1,0,0,0,0
"2615","Aju P Pazhenkottil","male",2,1,6,9,2,1,4,7
"2624","Akane Nonoguchi","female",0,0,1,1,0,0,0,0
"2625","Akanksha Thakur","female",0,0,1,1,0,0,1,1
"2626","Akash Ghai","male",1,0,0,1,0,0,0,0
"2627","Akash R Patel","male",0,0,1,1,0,0,1,1
"2628","Akbar K Ahmed","male",0,0,5,5,0,0,2,2
"2629","Akbar H Khan","male",0,0,2,2,0,0,0,0
"2631","Akbar Akbary","male",0,0,1,1,0,0,0,0
"2635","Akbar A Khan","male",0,0,1,1,0,0,0,0
"2637","Ake Hjalmarson","male",0,0,5,5,0,0,0,0
"2642","Akemichi Baba","unknown",0,0,2,2,0,0,1,1
"2644","Akhil Parashar","male",1,0,1,2,1,0,1,2
"2646","Akhil Kapur","male",1,0,0,1,0,0,0,0
"2647","Akhil Kumar Sharma","male",0,0,2,2,0,0,2,2
"2649","Akhil Narang","male",1,0,0,1,1,0,0,1
"2650","Akhlaque Uddin","unknown",1,0,0,1,1,0,0,1
"2651","Akhtar Nasim","male",0,0,1,1,0,0,1,1
"2652","Aki Shioda","male",0,0,1,1,0,0,1,1
"2653","Aki S Havulinna","male",0,0,3,3,0,0,2,2
"2655","Aki Saito","male",0,0,1,1,0,0,1,1
"2657","Akifumi Matsuyama","unknown",1,0,0,1,0,0,0,0
"2658","Akifumi Higashi","unknown",0,0,1,1,0,0,1,1
"2659","Akihide Tanimoto","unknown",0,0,2,2,0,0,0,0
"2661","Akihiko Wakatsuki","male",3,0,0,3,0,0,0,0
"2662","Akihiko Yoshimura","male",0,0,1,1,0,0,0,0
"2663","Akihiko Kawai","male",0,0,1,1,0,0,0,0
"2664","Akihiko Nogami","male",0,0,6,6,0,0,2,2
"2665","Akihiko Karibe","male",0,0,1,1,0,0,0,0
"2666","Akihiko Taguchi","male",1,0,0,1,0,0,0,0
"2667","Akihiko Igawa","male",1,0,0,1,0,0,0,0
"2669","Akihiko Shimizu","male",0,0,1,1,0,0,1,1
"2670","Akihiko Takahashi","male",0,0,1,1,0,0,1,1
"2671","Akihiko Sera","male",0,0,1,1,0,0,1,1
"2674","Akihiko Kitamura","male",1,0,1,2,0,0,0,0
"2675","Akihiko Kandori","male",0,0,1,1,0,0,1,1
"2676","Akihiko Ishida","male",0,0,1,1,0,0,0,0
"2682","Akihiro Honda","male",0,0,2,2,0,0,2,2
"2683","Akihiro Saito","male",0,0,1,1,0,0,1,1
